dependent.var,repeat.var.value,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers
ep4a_v,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_v,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_v,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_v,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_v,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vi,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_vi,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vi,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vi,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_vii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_vii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_viii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_viii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_viii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_viii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_viii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_ix,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_ix,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_ix,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_ix,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_ix,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_x,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_x,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_x,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_x,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_x,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xi,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_xi,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xi,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xi,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_xii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_xiii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiv,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_xiv,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiv,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiv,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xiv,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xv,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4a_xv,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xv,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xv,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4a_xv,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_i,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_i,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_i,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_i,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_i,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_ii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_iii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iv,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_iv,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iv,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iv,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_iv,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_v,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_v,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_v,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_v,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_v,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vi,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_vi,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vi,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vi,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_vii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_vii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_viii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_viii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_viii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_viii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_viii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ix,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_ix,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ix,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ix,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_ix,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_x,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_x,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_x,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_x,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_x,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xi,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_xi,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xi,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xi,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_xii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_xiii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiv,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_xiv,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiv,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiv,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xiv,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xv,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4b_xv,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xv,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xv,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4b_xv,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_i,khan_yunis,female_headed,0.075785795,male_headed,0.059978247,refugees,0.094366688,non_refugees,0.010781354,NA,NA,out_camp_refugee,0.09515855,NA,0.061734151
ep4c_i,deir_balah,female_headed,0,male_headed,0.00420939,refugees,0.00432201,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.00621408,NA,0.003806408
ep4c_i,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_i,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_i,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_ii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4c_ii,deir_balah,female_headed,0,male_headed,0.00140313,refugees,0.00144067,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.00207136,NA,0.001268803
ep4c_ii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_ii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_ii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_iii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,NA,NA,out_camp_refugee,0,NA,0
ep4c_iii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_iii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_iii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_iii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_iv,khan_yunis,female_headed,0.037892898,male_headed,0.036302623,refugees,0.055239037,non_refugees,0.007187569,NA,NA,out_camp_refugee,0.055702566,NA,0.036479271
ep4c_iv,deir_balah,female_headed,0.013253409,male_headed,0.00280626,refugees,0.00288134,non_refugees,0.010635674,in_camp_refugee,0,out_camp_refugee,0.00414272,NA,0.003806408
ep4c_iv,gaza,female_headed,0,male_headed,0.046747058,refugees,0.074849133,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.078708806,NA,0.044431653
ep4c_iv,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_iv,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_v,khan_yunis,female_headed,0.229658445,male_headed,0.120950487,refugees,0.207938582,non_refugees,0.016056113,NA,NA,out_camp_refugee,0.201292139,NA,0.133025777
ep4c_v,deir_balah,female_headed,0.045273192,male_headed,0.147356986,refugees,0.139518418,non_refugees,0.123304015,in_camp_refugee,0.139969705,out_camp_refugee,0.139320856,NA,0.13758409
ep4c_v,gaza,female_headed,0,male_headed,0.282387896,refugees,0.226835699,non_refugees,0.329116791,in_camp_refugee,0,out_camp_refugee,0.238532717,NA,0.268401084
ep4c_v,rafah,female_headed,0.038927418,male_headed,0.082589911,refugees,0.089139453,non_refugees,0.009205877,in_camp_refugee,0.2,out_camp_refugee,0.076377532,NA,0.076127189
ep4c_v,north_gaza,female_headed,0.006573928,male_headed,0.019227481,refugees,0.001575099,non_refugees,0.074322613,in_camp_refugee,0,out_camp_refugee,0.001610617,NA,0.018055
ep4c_vi,khan_yunis,female_headed,0.269192699,male_headed,0.073444987,refugees,0.118193726,non_refugees,0.059268304,NA,NA,out_camp_refugee,0.119185528,NA,0.095188661
ep4c_vi,deir_balah,female_headed,0.127847705,male_headed,0.059052882,refugees,0.073089427,non_refugees,0.010635674,in_camp_refugee,0.062577054,out_camp_refugee,0.077691485,NA,0.065638889
ep4c_vi,gaza,female_headed,0,male_headed,0.050013837,refugees,0.005230609,non_refugees,0.109334199,in_camp_refugee,0,out_camp_refugee,0.005500331,NA,0.047536627
ep4c_vi,rafah,female_headed,0,male_headed,0.040199516,refugees,0.040908858,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.045618158,NA,0.034249368
ep4c_vi,north_gaza,female_headed,0.229786161,male_headed,0.04178341,refugees,0.054775718,non_refugees,0.074322613,in_camp_refugee,0,out_camp_refugee,0.0560109,NA,0.059203785
ep4c_vii,khan_yunis,female_headed,0.091316646,male_headed,0.068389608,refugees,0.033687596,non_refugees,0.129096945,NA,NA,out_camp_refugee,0.025578956,NA,0.070936345
ep4c_vii,deir_balah,female_headed,0.450585305,male_headed,0.184371251,refugees,0.170643822,non_refugees,0.499346317,in_camp_refugee,0.200554421,out_camp_refugee,0.157549697,NA,0.209857002
ep4c_vii,gaza,female_headed,0.018821386,male_headed,0.245309058,refugees,0.166659191,non_refugees,0.332590537,in_camp_refugee,0.111111111,out_camp_refugee,0.169523585,NA,0.234091011
ep4c_vii,rafah,female_headed,0.018842179,male_headed,0.220991256,refugees,0.19551677,non_refugees,0.168200979,in_camp_refugee,0.066666667,out_camp_refugee,0.210349592,NA,0.191070074
ep4c_vii,north_gaza,female_headed,0.255088519,male_headed,0.20352789,refugees,0.220018859,non_refugees,0.168312416,in_camp_refugee,0.666666667,out_camp_refugee,0.209947033,NA,0.208305509
ep4c_viii,khan_yunis,female_headed,0.05216522,male_headed,0.039528276,refugees,0.053415696,non_refugees,0.021439795,NA,NA,out_camp_refugee,0.053863924,NA,0.040931989
ep4c_viii,deir_balah,female_headed,0,male_headed,0.021312033,refugees,0.017166424,non_refugees,0.034814179,in_camp_refugee,0.004721998,out_camp_refugee,0.022614288,NA,0.019271746
ep4c_viii,gaza,female_headed,0,male_headed,0.002831728,refugees,0.004534026,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.004767828,NA,0.002691471
ep4c_viii,rafah,female_headed,0,male_headed,0.001758964,refugees,0.001790002,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.001996062,NA,0.001498611
ep4c_viii,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_ix,khan_yunis,female_headed,0.007981424,male_headed,0.015163901,refugees,0.013575951,non_refugees,0.015599772,NA,NA,out_camp_refugee,0.013689872,NA,0.014366071
ep4c_ix,deir_balah,female_headed,0,male_headed,0.030056979,refugees,0.019842288,non_refugees,0.08134612,in_camp_refugee,0.004721998,out_camp_refugee,0.02646158,NA,0.027179503
ep4c_ix,gaza,female_headed,0,male_headed,0.002396677,refugees,0.003837443,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.004035325,NA,0.002277968
ep4c_ix,rafah,female_headed,0,male_headed,0.03389708,refugees,0.003580005,non_refugees,0.158995103,in_camp_refugee,0,out_camp_refugee,0.003992123,NA,0.028879789
ep4c_ix,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_x,khan_yunis,female_headed,0.602458751,male_headed,0.744849444,refugees,0.674255632,non_refugees,0.814562135,NA,NA,out_camp_refugee,0.671522206,NA,0.729032672
ep4c_x,deir_balah,female_headed,0.83337612,male_headed,0.812993422,refugees,0.830239681,non_refugees,0.702030614,in_camp_refugee,0.836070351,out_camp_refugee,0.827687156,NA,0.81494474
ep4c_x,gaza,female_headed,0.981178614,male_headed,0.612194446,refugees,0.677653339,non_refugees,0.561549011,in_camp_refugee,0.777777778,out_camp_refugee,0.672490319,NA,0.630470414
ep4c_x,rafah,female_headed,0.962315642,male_headed,0.90858675,refugees,0.902101284,non_refugees,0.990794123,in_camp_refugee,0.933333333,out_camp_refugee,0.898505948,NA,0.916539455
ep4c_x,north_gaza,female_headed,0.712318926,male_headed,0.768748278,refugees,0.797649764,non_refugees,0.646988041,in_camp_refugee,0.333333333,out_camp_refugee,0.808120014,NA,0.763519522
ep4c_xi,khan_yunis,female_headed,0.044183796,male_headed,0,refugees,0.008051213,non_refugees,0,NA,NA,out_camp_refugee,0.008118773,NA,0.00490794
ep4c_xi,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_xi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_xi,rafah,female_headed,0.037684358,male_headed,0,refugees,0.006662434,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.007429392,NA,0.005577866
ep4c_xi,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_xii,khan_yunis,female_headed,0,male_headed,0.003895027,refugees,0.005679827,non_refugees,0,NA,NA,out_camp_refugee,0.005727489,NA,0.003462367
ep4c_xii,deir_balah,female_headed,0,male_headed,0.008620616,refugees,0.008851256,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.012726119,NA,0.007795329
ep4c_xii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_xii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
ep4c_xii,north_gaza,female_headed,0.220870318,male_headed,0.040937469,refugees,0.048023146,non_refugees,0.090342942,in_camp_refugee,0,out_camp_refugee,0.049106059,NA,0.057610086
ep4c_xiii,khan_yunis,female_headed,0.044183796,male_headed,0.028950065,refugees,0.026545078,non_refugees,0.037039567,NA,NA,out_camp_refugee,0.026767826,NA,0.03064223
ep4c_xiii,deir_balah,female_headed,0.013253409,male_headed,0.064211679,refugees,0.053262875,non_refugees,0.104147378,in_camp_refugee,0.011979972,out_camp_refugee,0.071335517,NA,0.059333237
